Time, CA, CB,CA0, v0, P, I, D,
702.249999999909,0.03320537541814622,1.3179897550027582,1.2,0.0,0.04607604794569594,-0.2180654139117113,0.0,
702.299999999909,0.03287332166396506,1.3183218087569395,1.2,0.0,0.04832778746623694,-0.21699680611809632,0.0,
702.349999999909,0.032544588447325704,1.318650541973579,1.2,0.0,0.050557009591572576,-0.21587890651408145,0.0,
702.3999999999089,0.03221914256285274,1.318975987858052,1.2,0.0,0.052763939495654846,-0.2147122080177707,0.0,
702.4499999999089,0.0318969511372245,1.3192981792836804,1.2,0.0,0.054948800100696346,-0.21349719861808697,0.0,
702.4999999999088,0.03157798162585254,1.3196171487950525,1.2,0.0,0.05711181209968746,-0.21223436142406402,0.0,
702.5499999999088,0.0312622018095943,1.3199329286113108,1.2,0.0,0.059253193978688674,-0.21092417471364525,0.0,
702.5999999999087,0.030949579791498642,1.3202455506294066,1.2,0.0,0.06137316203889984,-0.20956711198199462,0.0,
702.6499999999087,0.030640083993583936,1.3205550464273215,1.2,0.0,0.06347193041850895,-0.20816364198932444,0.0,
702.6999999999086,0.030333683153648372,1.320861447267257,1.2,0.0,0.06554971111432198,-0.20671422880824492,0.0,
702.7499999999086,0.030030346322112163,1.3211647840987932,1.2,0.0,0.0676067140031769,-0.20521933187064012,0.0,
702.7999999999086,0.029730042858891317,1.3214650875620142,1.2,0.0,0.06964314686314325,-0.2036794060140753,0.0,
702.8499999999085,0.029432742430302673,1.3217623879906026,1.2,0.0,0.07165921539451,-0.2020949015277401,0.0,
702.8999999999085,0.029138415005999917,1.3220567154149052,1.2,0.0,0.07365512324056307,-0.20046626419793218,0.0,
702.9499999999084,0.028847030855940183,1.3223480995649648,1.2,0.0,0.07563107200815564,-0.1987939353530863,0.0,
702.9999999999084,0.02855856054738104,1.3226365698735238,1.2,0.0,0.07758726128807233,-0.1970783519083528,0.0,
703.0499999999083,0.02827297494190749,1.3229221554789976,1.2,0.0,0.07952388867518985,-0.19531994640973058,0.0,
703.0999999999083,0.027990245192488668,1.3232048852284166,1.2,0.0,0.08144114978843622,-0.19351914707775852,0.0,
703.1499999999082,0.027710342740564033,1.3234847876803413,1.2,0.0,0.08333923829055016,-0.19167637785077013,0.0,
703.1999999999082,0.027433239313158643,1.3237618911077467,1.2,0.0,0.08521834590764296,-0.18979205842771557,0.0,
703.2499999999081,0.027158906920027308,1.324036223500878,1.2,0.0,0.08707866244856483,-0.1878666043105555,0.0,
703.2999999999081,0.026887317850827284,1.3243078125700782,1.2,0.0,0.08892037582407748,-0.18590042684623095,0.0,
703.349999999908,0.026618444672319254,1.3245766857485861,1.2,0.0,0.09074367206583507,-0.1838939332682136,0.0,
703.399999999908,0.0263522602255963,1.3248428701953092,1.2,0.0,0.09254873534517509,-0.18184752673764035,0.0,
703.449999999908,0.026088737623340574,1.3251063927975648,1.2,0.0,0.09433574799172173,-0.17976160638403677,0.0,
703.4999999999079,0.025827850247107403,1.3253672801737981,1.2,0.0,0.09610489051180293,-0.17763656734563316,0.0,
703.5499999999079,0.025569571744636567,1.325625558676269,1.2,0.0,0.09785634160668329,-0.17547280080927752,0.0,
703.5999999999078,0.025313876027190436,1.325881254393715,1.2,0.0,0.09959027819061486,-0.17327069404994938,0.0,
703.6499999999078,0.025060737266918764,1.3261343931539866,1.2,0.0,0.10130687540870713,-0.17103063046987846,0.0,
703.6999999999077,0.024810129894249806,1.3263850005266555,1.2,0.0,0.1030063066546185,-0.1687529896372722,0.0,
703.7499999999077,0.024562028595307532,1.3266331018255977,1.2,0.0,0.1046887435880708,-0.16643814732465592,0.0,
703.7999999999076,0.02431640830935468,1.3268787221115506,1.2,0.0,0.10635435615218859,-0.16408647554682976,0.0,
703.8499999999076,0.02407324422626135,1.3271218861946437,1.2,0.0,0.10800331259066523,-0.1616983425984458,0.0,
703.8999999999075,0.023832511783998957,1.3273626186369059,1.2,0.0,0.10963577946475708,-0.1592741130912096,0.0,
703.9499999999075,0.023594186666159186,1.3276009437547456,1.2,0.0,0.11125192167010803,-0.1568141479907097,0.0,
703.9999999999075,0.02335824479949781,1.3278368856214071,1.2,0.0,0.1128519024534055,-0.15431880465287873,0.0,
