Time, CA, CB,CAO, v0,
222.95,0.03999999999999995,0.15999744091929957,0.2,0.05,
223.45,0.03999999999999995,0.1599975048963171,0.2,0.05,
223.95,0.03999999999999995,0.15999756727390918,0.2,0.05,
224.45,0.03999999999999995,0.15999762809206147,0.2,0.05,
224.95,0.03999999999999995,0.15999768738975995,0.2,0.05,
225.45,0.03999999999999995,0.15999774520501592,0.2,0.05,
225.95,0.03999999999999995,0.15999780157489052,0.2,0.05,
226.45,0.03999999999999995,0.15999785653551823,0.2,0.05,
226.95,0.03999999999999995,0.15999791012213027,0.2,0.05,
227.45,0.03999999999999995,0.15999796236907698,0.2,0.05,
227.95,0.03999999999999995,0.15999801330985003,0.2,0.05,
228.45,0.03999999999999995,0.15999806297710378,0.2,0.05,
228.95,0.03999999999999995,0.15999811140267617,0.2,0.05,
229.45,0.03999999999999995,0.15999815861760924,0.2,0.05,
229.95,0.03999999999999995,0.15999820465216902,0.2,0.05,
230.45,0.03999999999999995,0.15999824953586478,0.2,0.05,
230.95,0.03999999999999995,0.15999829329746817,0.2,0.05,
231.45,0.03999999999999995,0.1599983359650315,0.2,0.05,
231.95,0.03999999999999995,0.15999837756590568,0.2,0.05,
232.45,0.03999999999999995,0.15999841812675802,0.2,0.05,
232.95,0.03999999999999995,0.15999845767358906,0.2,0.05,
233.45,0.03999999999999995,0.15999849623174933,0.2,0.05,
233.95,0.03999999999999995,0.15999853382595558,0.2,0.05,
234.45,0.03999999999999995,0.1599985704803067,0.2,0.05,
234.95,0.03999999999999995,0.15999860621829903,0.2,0.05,
235.45,0.03999999999999995,0.15999864106284156,0.2,0.05,
235.95,0.03999999999999995,0.15999867503627052,0.2,0.05,
236.45,0.03999999999999995,0.15999870816036377,0.2,0.05,
236.95,0.03999999999999995,0.15999874045635465,0.2,0.05,
237.45,0.03999999999999995,0.15999877194494577,0.2,0.05,
237.95,0.03999999999999995,0.1599988026463221,0.2,0.05,
238.45,0.03999999999999995,0.15999883258016406,0.2,0.05,
238.95,0.03999999999999995,0.15999886176565997,0.2,0.05,
239.45,0.03999999999999995,0.15999889022151847,0.2,0.05,
239.95,0.03999999999999995,0.15999891796598054,0.2,0.05,
240.45,0.03999999999999995,0.15999894501683104,0.2,0.05,
240.95,0.03999999999999995,0.15999897139141028,0.2,0.05,
241.45,0.03999999999999995,0.15999899710662502,0.2,0.05,
241.95,0.03999999999999995,0.1599990221789594,0.2,0.05,
242.45,0.03999999999999995,0.15999904662448539,0.2,0.05,
242.95,0.03999999999999995,0.15999907045887324,0.2,0.05,
243.45,0.03999999999999995,0.1599990936974014,0.2,0.05,
243.95,0.03999999999999995,0.15999911635496633,0.2,0.05,
244.45,0.03999999999999995,0.15999913844609215,0.2,0.05,
244.95,0.03999999999999995,0.15999915998493985,0.2,0.05,
245.45,0.03999999999999995,0.15999918098531635,0.2,0.05,
245.95,0.03999999999999995,0.15999920146068342,0.2,0.05,
246.45,0.03999999999999995,0.15999922142416634,0.2,0.05,
246.95,0.03999999999999995,0.15999924088856216,0.2,0.05,
247.45,0.03999999999999995,0.1599992598663481,0.2,0.05,
247.95,0.03999999999999995,0.1599992783696894,0.2,0.05,
248.45,0.03999999999999995,0.1599992964104472,0.2,0.05,
248.95,0.03999999999999995,0.15999931400018602,0.2,0.05,
249.45,0.03999999999999995,0.1599993311501814,0.2,0.05,
249.95,0.03999999999999995,0.15999934787142683,0.2,0.05,
250.45,0.03999999999999995,0.15999936417464117,0.2,0.05,
250.95,0.03999999999999995,0.15999938007027514,0.2,0.05,
251.45,0.03999999999999995,0.15999939556851828,0.2,0.05,
251.95,0.03999999999999995,0.15999941067930534,0.2,0.05,
252.45,0.03999999999999995,0.1599994254123227,0.2,0.05,
252.95,0.03999999999999995,0.15999943977701464,0.2,0.05,
253.45,0.03999999999999995,0.15999945378258928,0.2,0.05,
253.95,0.03999999999999995,0.15999946743802457,0.2,0.05,
254.45,0.03999999999999995,0.15999948075207393,0.2,0.05,
254.95,0.03999999999999995,0.1599994937332721,0.2,0.05,
255.45,0.03999999999999995,0.15999950638994032,0.2,0.05,
255.95,0.03999999999999995,0.1599995187301918,0.2,0.05,
256.45,0.03999999999999995,0.15999953076193701,0.2,0.05,
256.95,0.03999999999999995,0.15999954249288856,0.2,0.05,
257.45,0.03999999999999995,0.15999955393056636,0.2,0.05,
257.95,0.03999999999999995,0.15999956508230218,0.2,0.05,
258.45,0.03999999999999995,0.1599995759552446,0.2,0.05,
258.95,0.03999999999999995,0.15999958655636348,0.2,0.05,
259.45,0.03999999999999995,0.1599995968924544,0.2,0.05,
259.95,0.03999999999999995,0.15999960697014304,0.2,0.05,
260.45,0.03999999999999995,0.15999961679588948,0.2,0.05,
260.95,0.03999999999999995,0.15999962637599224,0.2,0.05,
261.45,0.03999999999999995,0.15999963571659243,0.2,0.05,
261.95,0.03999999999999995,0.15999964482367762,0.2,0.05,
262.45,0.03999999999999995,0.15999965370308566,0.2,0.05,
262.95,0.03999999999999995,0.1599996623605085,0.2,0.05,
263.45,0.03999999999999995,0.1599996708014958,0.2,0.05,
263.95,0.03999999999999995,0.1599996790314584,0.2,0.05,
264.45,0.03999999999999995,0.1599996870556719,0.2,0.05,
264.95,0.03999999999999995,0.15999969487928012,0.2,0.05,
265.45,0.03999999999999995,0.1599997025072981,0.2,0.05,
265.95,0.03999999999999995,0.15999970994461565,0.2,0.05,
266.45,0.03999999999999995,0.15999971719600026,0.2,0.05,
266.95,0.03999999999999995,0.15999972426610026,0.2,0.05,
267.45,0.03999999999999995,0.15999973115944777,0.2,0.05,
267.95,0.03999999999999995,0.15999973788046157,0.2,0.05,
268.45,0.03999999999999995,0.15999974443345,0.2,0.05,
268.95,0.03999999999999995,0.15999975082261375,0.2,0.05,
269.45,0.03999999999999995,0.15999975705204839,0.2,0.05,
269.95,0.03999999999999995,0.15999976312574715,0.2,0.05,
270.45,0.03999999999999995,0.1599997690476035,0.2,0.05,
270.95,0.03999999999999995,0.15999977482141342,0.2,0.05,
271.45,0.03999999999999995,0.1599997804508781,0.2,0.05,
271.95,0.03999999999999995,0.15999978593960612,0.2,0.05,
272.45,0.03999999999999995,0.15999979129111597,0.2,0.05,
272.95,0.03999999999999995,0.15999979650883805,0.2,0.05,
273.45,0.03999999999999995,0.1599998015961171,0.2,0.05,
273.95,0.03999999999999995,0.15999980655621415,0.2,0.05,
274.45,0.03999999999999995,0.1599998113923088,0.2,0.05,
274.95,0.03999999999999995,0.15999981610750108,0.2,0.05,
275.45,0.03999999999999995,0.15999982070481356,0.2,0.05,
275.95,0.03999999999999995,0.1599998251871932,0.2,0.05,
276.45,0.03999999999999995,0.15999982955751335,0.2,0.05,
276.95,0.03999999999999995,0.15999983381857552,0.2,0.05,
277.45,0.03999999999999995,0.15999983797311113,0.2,0.05,
277.95,0.03999999999999995,0.15999984202378337,0.2,0.05,
278.45,0.03999999999999995,0.15999984597318878,0.2,0.05,
278.95,0.03999999999999995,0.15999984982385906,0.2,0.05,
279.45,0.03999999999999995,0.15999985357826257,0.2,0.05,
279.95,0.03999999999999995,0.159999857238806,0.2,0.05,
280.45,0.03999999999999995,0.15999986080783585,0.2,0.05,
280.95,0.03999999999999995,0.15999986428763996,0.2,0.05,
281.45,0.03999999999999995,0.15999986768044894,0.2,0.05,
281.95,0.03999999999999995,0.1599998709884377,0.2,0.05,
282.45,0.03999999999999995,0.15999987421372674,0.2,0.05,
282.95,0.03999999999999995,0.15999987735838356,0.2,0.05,
283.45,0.03999999999999995,0.15999988042442398,0.2,0.05,
283.95,0.03999999999999995,0.15999988341381338,0.2,0.05,
284.45,0.03999999999999995,0.15999988632846807,0.2,0.05,
284.95,0.03999999999999995,0.15999988917025637,0.2,0.05,
285.45,0.03999999999999995,0.15999989194099995,0.2,0.05,
285.95,0.03999999999999995,0.15999989464247494,0.2,0.05,
286.45,0.03999999999999995,0.15999989727641306,0.2,0.05,
286.95,0.03999999999999995,0.15999989984450275,0.2,0.05,
287.45,0.03999999999999995,0.15999990234839018,0.2,0.05,
287.95,0.03999999999999995,0.1599999047896804,0.2,0.05,
288.45,0.03999999999999995,0.1599999071699384,0.2,0.05,
288.95,0.03999999999999995,0.15999990949068993,0.2,0.05,
289.45,0.03999999999999995,0.15999991175342265,0.2,0.05,
289.95,0.03999999999999995,0.15999991395958707,0.2,0.05,
290.45,0.03999999999999995,0.15999991611059738,0.2,0.05,
290.95,0.03999999999999995,0.15999991820783244,0.2,0.05,
291.45,0.03999999999999995,0.1599999202526366,0.2,0.05,
291.95,0.03999999999999995,0.1599999222463207,0.2,0.05,
292.45,0.03999999999999995,0.15999992419016268,0.2,0.05,
292.95,0.03999999999999995,0.15999992608540858,0.2,0.05,
293.45,0.03999999999999995,0.1599999279332734,0.2,0.05,
293.95,0.03999999999999995,0.15999992973494154,0.2,0.05,
294.45,0.03999999999999995,0.159999931491568,0.2,0.05,
294.95,0.03999999999999995,0.1599999332042788,0.2,0.05,
295.45,0.03999999999999995,0.1599999348741718,0.2,0.05,
295.95,0.03999999999999995,0.15999993650231747,0.2,0.05,
296.45,0.03999999999999995,0.15999993808975954,0.2,0.05,
296.95,0.03999999999999995,0.15999993963751558,0.2,0.05,
297.45,0.03999999999999995,0.15999994114657767,0.2,0.05,
297.95,0.03999999999999995,0.15999994261791323,0.2,0.05,
298.45,0.03999999999999995,0.15999994405246537,0.2,0.05,
298.95,0.03999999999999995,0.15999994545115376,0.2,0.05,
299.45,0.03999999999999995,0.1599999468148749,0.2,0.05,
299.95,0.03999999999999995,0.15999994814450302,0.2,0.05,
300.45,0.03999999999999995,0.15999994944089047,0.2,0.05,
300.95,0.03999999999999995,0.15999995070486822,0.2,0.05,
301.45,0.03999999999999995,0.15999995193724653,0.2,0.05,
301.95,0.03999999999999995,0.15999995313881538,0.2,0.05,
302.45,0.03999999999999995,0.15999995431034497,0.2,0.05,
302.95,0.03999999999999995,0.15999995545258633,0.2,0.05,
303.45,0.03999999999999995,0.15999995656627164,0.2,0.05,
303.95,0.03999999999999995,0.15999995765211483,0.2,0.05,
304.45,0.03999999999999995,0.15999995871081196,0.2,0.05,
304.95,0.03999999999999995,0.15999995974304165,0.2,0.05,
305.45,0.03999999999999995,0.1599999607494656,0.2,0.05,
305.95,0.03999999999999995,0.15999996173072895,0.2,0.05,
306.45,0.03999999999999995,0.1599999626874607,0.2,0.05,
306.95,0.03999999999999995,0.1599999636202742,0.2,0.05,
307.45,0.03999999999999995,0.15999996452976734,0.2,0.05,
307.95,0.03999999999999995,0.15999996541652317,0.2,0.05,
308.45,0.03999999999999995,0.15999996628111007,0.2,0.05,
308.95,0.03999999999999995,0.15999996712408232,0.2,0.05,
309.45,0.03999999999999995,0.15999996794598026,0.2,0.05,
309.95,0.03999999999999995,0.15999996874733075,0.2,0.05,
310.45,0.03999999999999995,0.15999996952864748,0.2,0.05,
310.95,0.03999999999999995,0.15999997029043128,0.2,0.05,
311.45,0.03999999999999995,0.15999997103317048,0.2,0.05,
311.95,0.03999999999999995,0.1599999717573412,0.2,0.05,
312.45,0.03999999999999995,0.1599999724634077,0.2,0.05,
312.95,0.03999999999999995,0.15999997315182252,0.2,0.05,
313.45,0.03999999999999995,0.15999997382302694,0.2,0.05,
313.95,0.03999999999999995,0.1599999744774513,0.2,0.05,
314.45,0.03999999999999995,0.159999975115515,0.2,0.05,
314.95,0.03999999999999995,0.15999997573762714,0.2,0.05,
315.45,0.03999999999999995,0.15999997634418645,0.2,0.05,
315.95,0.03999999999999995,0.15999997693558177,0.2,0.05,
316.45,0.03999999999999995,0.1599999775121922,0.2,0.05,
316.95,0.03999999999999995,0.15999997807438737,0.2,0.05,
317.45,0.03999999999999995,0.15999997862252768,0.2,0.05,
317.95,0.03999999999999995,0.1599999791569645,0.2,0.05,
318.45,0.03999999999999995,0.15999997967804042,0.2,0.05,
318.95,0.03999999999999995,0.1599999801860894,0.2,0.05,
319.45,0.03999999999999995,0.15999998068143717,0.2,0.05,
319.95,0.03999999999999995,0.15999998116440123,0.2,0.05,
320.45,0.03999999999999995,0.15999998163529117,0.2,0.05,
320.95,0.03999999999999995,0.1599999820944089,0.2,0.05,
321.45,0.03999999999999995,0.15999998254204867,0.2,0.05,
321.95,0.03999999999999995,0.15999998297849743,0.2,0.05,
322.45,0.03999999999999995,0.15999998340403498,0.2,0.05,
322.95,0.03999999999999995,0.1599999838189341,0.2,0.05,
323.45,0.03999999999999995,0.15999998422346073,0.2,0.05,
323.95,0.03999999999999995,0.15999998461787424,0.2,0.05,
324.45,0.03999999999999995,0.1599999850024274,0.2,0.05,
324.95,0.03999999999999995,0.1599999853773667,0.2,0.05,
325.45,0.03999999999999995,0.1599999857429325,0.2,0.05,
325.95,0.03999999999999995,0.15999998609935917,0.2,0.05,
326.45,0.03999999999999995,0.1599999864468752,0.2,0.05,
326.95,0.03999999999999995,0.15999998678570332,0.2,0.05,
327.45,0.03999999999999995,0.15999998711606073,0.2,0.05,
327.95,0.03999999999999995,0.15999998743815919,0.2,0.05,
328.45,0.03999999999999995,0.1599999877522052,0.2,0.05,
328.95,0.03999999999999995,0.15999998805840004,0.2,0.05,
329.45,0.03999999999999995,0.15999998835694001,0.2,0.05,
329.95,0.03999999999999995,0.1599999886480165,0.2,0.05,
330.45,0.03999999999999995,0.1599999889318161,0.2,0.05,
330.95,0.03999999999999995,0.1599999892085207,0.2,0.05,
331.45,0.03999999999999995,0.15999998947830768,0.2,0.05,
331.95,0.03999999999999995,0.15999998974135,0.2,0.05,
332.45,0.03999999999999995,0.15999998999781623,0.2,0.05,
332.95,0.03999999999999995,0.15999999024787082,0.2,0.05,
333.45,0.03999999999999995,0.15999999049167402,0.2,0.05,
333.95,0.03999999999999995,0.15999999072938215,0.2,0.05,
334.45,0.03999999999999995,0.1599999909611476,0.2,0.05,
334.95,0.03999999999999995,0.15999999118711888,0.2,0.05,
335.45,0.03999999999999995,0.15999999140744092,0.2,0.05,
335.95,0.03999999999999995,0.15999999162225492,0.2,0.05,
336.45,0.03999999999999995,0.15999999183169855,0.2,0.05,
336.95,0.03999999999999995,0.1599999920359061,0.2,0.05,
337.45,0.03999999999999995,0.15999999223500844,0.2,0.05,
337.95,0.03999999999999995,0.1599999924291332,0.2,0.05,
338.45,0.03999999999999995,0.15999999261840486,0.2,0.05,
338.95,0.03999999999999995,0.15999999280294475,0.2,0.05,
339.45,0.03999999999999995,0.1599999929828711,0.2,0.05,
339.95,0.03999999999999995,0.15999999315829933,0.2,0.05,
340.45,0.03999999999999995,0.15999999332934184,0.2,0.05,
340.95,0.03999999999999995,0.15999999349610827,0.2,0.05,
341.45,0.03999999999999995,0.15999999365870554,0.2,0.05,
341.95,0.03999999999999995,0.1599999938172379,0.2,0.05,
342.45,0.03999999999999995,0.15999999397180692,0.2,0.05,
342.95,0.03999999999999995,0.15999999412251176,0.2,0.05,
343.45,0.03999999999999995,0.15999999426944894,0.2,0.05,
343.95,0.03999999999999995,0.15999999441271273,0.2,0.05,
344.45,0.03999999999999995,0.1599999945523949,0.2,0.05,
344.95,0.03999999999999995,0.159999994688585,0.2,0.05,
345.45,0.03999999999999995,0.1599999948213704,0.2,0.05,
345.95,0.03999999999999995,0.1599999949508361,0.2,0.05,
346.45,0.03999999999999995,0.1599999950770652,0.2,0.05,
346.95,0.03999999999999995,0.15999999520013858,0.2,0.05,
347.45,0.03999999999999995,0.1599999953201351,0.2,0.05,
347.95,0.03999999999999995,0.15999999543713173,0.2,0.05,
348.45,0.03999999999999995,0.15999999555120342,0.2,0.05,
348.95,0.03999999999999995,0.15999999566242334,0.2,0.05,
349.45,0.03999999999999995,0.15999999577086277,0.2,0.05,
349.95,0.03999999999999995,0.1599999958765912,0.2,0.05,
350.45,0.03999999999999995,0.1599999959796764,0.2,0.05,
350.95,0.03999999999999995,0.1599999960801845,0.2,0.05,
351.45,0.03999999999999995,0.1599999961781799,0.2,0.05,
351.95,0.03999999999999995,0.1599999962737254,0.2,0.05,
352.45,0.03999999999999995,0.15999999636688228,0.2,0.05,
352.95,0.03999999999999995,0.15999999645771024,0.2,0.05,
353.45,0.03999999999999995,0.15999999654626745,0.2,0.05,
353.95,0.03999999999999995,0.15999999663261077,0.2,0.05,
354.45,0.03999999999999995,0.1599999967167955,0.2,0.05,
354.95,0.03999999999999995,0.1599999967988756,0.2,0.05,
355.45,0.03999999999999995,0.1599999968789037,0.2,0.05,
355.95,0.03999999999999995,0.15999999695693112,0.2,0.05,
356.45,0.03999999999999995,0.15999999703300782,0.2,0.05,
356.95,0.03999999999999995,0.1599999971071826,0.2,0.05,
357.45,0.03999999999999995,0.15999999717950303,0.2,0.05,
357.95,0.03999999999999995,0.15999999725001546,0.2,0.05,
358.45,0.03999999999999995,0.15999999731876507,0.2,0.05,
358.95,0.03999999999999995,0.15999999738579596,0.2,0.05,
359.45,0.03999999999999995,0.15999999745115107,0.2,0.05,
359.95,0.03999999999999995,0.15999999751487226,0.2,0.05,
360.45,0.03999999999999995,0.15999999757700045,0.2,0.05,
360.95,0.03999999999999995,0.15999999763757544,0.2,0.05,
361.45,0.03999999999999995,0.15999999769663603,0.2,0.05,
361.95,0.03999999999999995,0.15999999775422014,0.2,0.05,
362.45,0.03999999999999995,0.1599999978103646,0.2,0.05,
362.95,0.03999999999999995,0.1599999978651055,0.2,0.05,
363.45,0.03999999999999995,0.15999999791847785,0.2,0.05,
363.95,0.03999999999999995,0.1599999979705159,0.2,0.05,
364.45,0.03999999999999995,0.15999999802125298,0.2,0.05,
364.95,0.03999999999999995,0.15999999807072163,0.2,0.05,
365.45,0.03999999999999995,0.1599999981189536,0.2,0.05,
365.95,0.03999999999999995,0.15999999816597976,0.2,0.05,
366.45,0.03999999999999995,0.15999999821183025,0.2,0.05,
366.95,0.03999999999999995,0.1599999982565345,0.2,0.05,
367.45,0.03999999999999995,0.15999999830012113,0.2,0.05,
367.95,0.03999999999999995,0.15999999834261808,0.2,0.05,
368.45,0.03999999999999995,0.1599999983840526,0.2,0.05,
368.95,0.03999999999999995,0.15999999842445128,0.2,0.05,
369.45,0.03999999999999995,0.15999999846384,0.2,0.05,
369.95,0.03999999999999995,0.159999998502244,0.2,0.05,
370.45,0.03999999999999995,0.15999999853968788,0.2,0.05,
370.95,0.03999999999999995,0.15999999857619568,0.2,0.05,
371.45,0.03999999999999995,0.15999999861179076,0.2,0.05,
371.95,0.03999999999999995,0.159999998646496,0.2,0.05,
372.45,0.03999999999999995,0.1599999986803336,0.2,0.05,
372.95,0.03999999999999995,0.15999999871332526,0.2,0.05,
373.45,0.03999999999999995,0.15999999874549214,0.2,0.05,
373.95,0.03999999999999995,0.15999999877685483,0.2,0.05,
374.45,0.03999999999999995,0.15999999880743349,0.2,0.05,
374.95,0.03999999999999995,0.15999999883724764,0.2,0.05,
375.45,0.03999999999999995,0.15999999886631644,0.2,0.05,
375.95,0.03999999999999995,0.15999999889465855,0.2,0.05,
376.45,0.03999999999999995,0.15999999892229205,0.2,0.05,
376.95,0.03999999999999995,0.15999999894923472,0.2,0.05,
377.45,0.03999999999999995,0.15999999897550388,0.2,0.05,
377.95,0.03999999999999995,0.15999999900111628,0.2,0.05,
378.45,0.03999999999999995,0.15999999902608836,0.2,0.05,
378.95,0.03999999999999995,0.15999999905043616,0.2,0.05,
379.45,0.03999999999999995,0.15999999907417523,0.2,0.05,
379.95,0.03999999999999995,0.15999999909732082,0.2,0.05,
380.45,0.03999999999999995,0.15999999911988777,0.2,0.05,
380.95,0.03999999999999995,0.15999999914189056,0.2,0.05,
381.45,0.03999999999999995,0.1599999991633433,0.2,0.05,
381.95,0.03999999999999995,0.15999999918425972,0.2,0.05,
382.45,0.03999999999999995,0.15999999920465324,0.2,0.05,
382.95,0.03999999999999995,0.1599999992245369,0.2,0.05,
383.45,0.03999999999999995,0.15999999924392344,0.2,0.05,
383.95,0.03999999999999995,0.15999999926282538,0.2,0.05,
384.45,0.03999999999999995,0.15999999928125475,0.2,0.05,
384.95,0.03999999999999995,0.15999999929922337,0.2,0.05,
385.45,0.03999999999999995,0.1599999993167428,0.2,0.05,
385.95,0.03999999999999995,0.15999999933382425,0.2,0.05,
386.45,0.03999999999999995,0.15999999935047865,0.2,0.05,
386.95,0.03999999999999995,0.15999999936671666,0.2,0.05,
387.45,0.03999999999999995,0.15999999938254872,0.2,0.05,
387.95,0.03999999999999995,0.15999999939798498,0.2,0.05,
388.45,0.03999999999999995,0.15999999941303533,0.2,0.05,
388.95,0.03999999999999995,0.15999999942770943,0.2,0.05,
389.45,0.03999999999999995,0.1599999994420167,0.2,0.05,
389.95,0.03999999999999995,0.15999999945596627,0.2,0.05,
390.45,0.03999999999999995,0.1599999994695671,0.2,0.05,
390.95,0.03999999999999995,0.15999999948282795,0.2,0.05,
391.45,0.03999999999999995,0.15999999949575727,0.2,0.05,
391.95,0.03999999999999995,0.15999999950836336,0.2,0.05,
392.45,0.03999999999999995,0.15999999952065425,0.2,0.05,
392.95,0.03999999999999995,0.15999999953263788,0.2,0.05,
393.45,0.03999999999999995,0.15999999954432192,0.2,0.05,
393.95,0.03999999999999995,0.15999999955571387,0.2,0.05,
394.45,0.03999999999999995,0.15999999956682104,0.2,0.05,
394.95,0.03999999999999995,0.1599999995776505,0.2,0.05,
395.45,0.03999999999999995,0.1599999995882092,0.2,0.05,
395.95,0.03999999999999995,0.15999999959850397,0.2,0.05,
396.45,0.03999999999999995,0.1599999996085414,0.2,0.05,
396.95,0.03999999999999995,0.15999999961832784,0.2,0.05,
397.45,0.03999999999999995,0.15999999962786965,0.2,0.05,
397.95,0.03999999999999995,0.15999999963717293,0.2,0.05,
398.45,0.03999999999999995,0.15999999964624362,0.2,0.05,
398.95,0.03999999999999995,0.15999999965508754,0.2,0.05,
399.45,0.03999999999999995,0.15999999966371037,0.2,0.05,
399.95,0.03999999999999995,0.1599999996721176,0.2,0.05,
400.45,0.03999999999999995,0.15999999968031464,0.2,0.05,
400.95,0.03999999999999995,0.15999999968830675,0.2,0.05,
401.45,0.03999999999999995,0.15999999969609907,0.2,0.05,
401.95,0.03999999999999995,0.1599999997036966,0.2,0.05,
402.45,0.03999999999999995,0.15999999971110418,0.2,0.05,
402.95,0.03999999999999995,0.15999999971832657,0.2,0.05,
403.45,0.03999999999999995,0.15999999972536838,0.2,0.05,
403.95,0.03999999999999995,0.15999999973223417,0.2,0.05,
404.45,0.03999999999999995,0.1599999997389283,0.2,0.05,
404.95,0.03999999999999995,0.1599999997454551,0.2,0.05,
405.45,0.03999999999999995,0.15999999975181872,0.2,0.05,
405.95,0.03999999999999995,0.15999999975802326,0.2,0.05,
406.45,0.03999999999999995,0.1599999997640727,0.2,0.05,
406.95,0.03999999999999995,0.15999999976997087,0.2,0.05,
407.45,0.03999999999999995,0.1599999997757216,0.2,0.05,
407.95,0.03999999999999995,0.15999999978132856,0.2,0.05,
408.45,0.03999999999999995,0.15999999978679535,0.2,0.05,
408.95,0.03999999999999995,0.15999999979212548,0.2,0.05,
409.45,0.03999999999999995,0.15999999979732232,0.2,0.05,
409.95,0.03999999999999995,0.15999999980238927,0.2,0.05,
410.45,0.03999999999999995,0.15999999980732954,0.2,0.05,
410.95,0.03999999999999995,0.1599999998121463,0.2,0.05,
411.45,0.03999999999999995,0.15999999981684265,0.2,0.05,
411.95,0.03999999999999995,0.1599999998214216,0.2,0.05,
412.45,0.03999999999999995,0.15999999982588603,0.2,0.05,
412.95,0.03999999999999995,0.15999999983023888,0.2,0.05,
413.45,0.03999999999999995,0.15999999983448293,0.2,0.05,
413.95,0.03999999999999995,0.15999999983862084,0.2,0.05,
414.45,0.03999999999999995,0.15999999984265534,0.2,0.05,
414.95,0.03999999999999995,0.15999999984658897,0.2,0.05,
415.45,0.03999999999999995,0.15999999985042423,0.2,0.05,
415.95,0.03999999999999995,0.15999999985416363,0.2,0.05,
416.45,0.03999999999999995,0.15999999985780955,0.2,0.05,
416.95,0.03999999999999995,0.15999999986136432,0.2,0.05,
417.45,0.03999999999999995,0.1599999998648302,0.2,0.05,
417.95,0.03999999999999995,0.15999999986820945,0.2,0.05,
418.45,0.03999999999999995,0.1599999998715042,0.2,0.05,
418.95,0.03999999999999995,0.15999999987471658,0.2,0.05,
419.45,0.03999999999999995,0.1599999998778487,0.2,0.05,
419.95,0.03999999999999995,0.15999999988090247,0.2,0.05,
420.45,0.03999999999999995,0.15999999988387992,0.2,0.05,
420.95,0.03999999999999995,0.15999999988678293,0.2,0.05,
421.45,0.03999999999999995,0.15999999988961333,0.2,0.05,
421.95,0.03999999999999995,0.159999999892373,0.2,0.05,
422.45,0.03999999999999995,0.1599999998950637,0.2,0.05,
422.95,0.03999999999999995,0.1599999998976871,0.2,0.05,
423.45,0.03999999999999995,0.15999999990024494,0.2,0.05,
423.95,0.03999999999999995,0.15999999990273883,0.2,0.05,
424.45,0.03999999999999995,0.15999999990517033,0.2,0.05,
424.95,0.03999999999999995,0.15999999990754105,0.2,0.05,
425.45,0.03999999999999995,0.15999999990985253,0.2,0.05,
425.95,0.03999999999999995,0.15999999991210623,0.2,0.05,
426.45,0.03999999999999995,0.15999999991430358,0.2,0.05,
426.95,0.03999999999999995,0.15999999991644598,0.2,0.05,
427.45,0.03999999999999995,0.1599999999185348,0.2,0.05,
427.95,0.03999999999999995,0.15999999992057146,0.2,0.05,
428.45,0.03999999999999995,0.15999999992255715,0.2,0.05,
428.95,0.03999999999999995,0.1599999999244932,0.2,0.05,
429.45,0.03999999999999995,0.15999999992638086,0.2,0.05,
429.95,0.03999999999999995,0.15999999992822134,0.2,0.05,
430.45,0.03999999999999995,0.1599999999300158,0.2,0.05,
430.95,0.03999999999999995,0.1599999999317654,0.2,0.05,
431.45,0.03999999999999995,0.15999999993347125,0.2,0.05,
431.95,0.03999999999999995,0.15999999993513447,0.2,0.05,
432.45,0.03999999999999995,0.15999999993675612,0.2,0.05,
432.95,0.03999999999999995,0.1599999999383372,0.2,0.05,
433.45,0.03999999999999995,0.15999999993987873,0.2,0.05,
433.95,0.03999999999999995,0.15999999994138175,0.2,0.05,
434.45,0.03999999999999995,0.1599999999428472,0.2,0.05,
434.95,0.03999999999999995,0.159999999944276,0.2,0.05,
435.45,0.03999999999999995,0.1599999999456691,0.2,0.05,
435.95,0.03999999999999995,0.15999999994702735,0.2,0.05,
436.45,0.03999999999999995,0.15999999994835168,0.2,0.05,
436.95,0.03999999999999995,0.15999999994964287,0.2,0.05,
437.45,0.03999999999999995,0.1599999999509018,0.2,0.05,
437.95,0.03999999999999995,0.15999999995212927,0.2,0.05,
438.45,0.03999999999999995,0.15999999995332603,0.2,0.05,
438.95,0.03999999999999995,0.15999999995449288,0.2,0.05,
439.45,0.03999999999999995,0.15999999995563052,0.2,0.05,
439.95,0.03999999999999995,0.15999999995673975,0.2,0.05,
440.45,0.03999999999999995,0.15999999995782127,0.2,0.05,
440.95,0.03999999999999995,0.15999999995887576,0.2,0.05,
441.45,0.03999999999999995,0.15999999995990388,0.2,0.05,
441.95,0.03999999999999995,0.1599999999609063,0.2,0.05,
442.45,0.03999999999999995,0.15999999996188363,0.2,0.05,
442.95,0.03999999999999995,0.15999999996283654,0.2,0.05,
443.45,0.03999999999999995,0.15999999996376563,0.2,0.05,
443.95,0.03999999999999995,0.15999999996467146,0.2,0.05,
444.45,0.03999999999999995,0.15999999996555464,0.2,0.05,
444.95,0.03999999999999995,0.15999999996641578,0.2,0.05,
445.45,0.03999999999999995,0.1599999999672554,0.2,0.05,
445.95,0.03999999999999995,0.159999999968074,0.2,0.05,
446.45,0.03999999999999995,0.15999999996887215,0.2,0.05,
446.95,0.03999999999999995,0.15999999996965036,0.2,0.05,
447.45,0.03999999999999995,0.1599999999704091,0.2,0.05,
447.95,0.03999999999999995,0.15999999997114883,0.2,0.05,
